,long,lat,inc_311
3667,-83.204207,42.400581,1
3668,-83.2041694577,42.3809844092,1
3669,-83.204159,42.33694,1
3670,-83.2041519,42.380714,1
3671,-83.204138,42.411903,2
3672,-83.2041239,42.411615,1
3673,-83.204008,42.421901,1
3674,-83.2039651,42.4273518,1
3675,-83.203951,42.434786,1
3676,-83.203928,42.434238,2
3677,-83.203844,42.432277,1
3678,-83.2038421631,42.3700942993,1
3679,-83.203832,42.432012,1
3680,-83.203823,42.40444,2
3681,-83.2038167,42.3845002,1
3682,-83.203816,42.40422,1
3683,-83.203812,42.404111,1
3684,-83.2038077,42.3846323,1
3685,-83.2038045,42.3846314,1
3686,-83.2037372526,42.3459231992,1
3687,-83.2037111,42.3844837,1
3688,-83.203669,42.413782,1
3689,-83.2036635,42.3844733,1
3690,-83.203622,42.352887,1
3691,-83.2036157,42.3904523,1
3692,-83.203615,42.367967,1
3693,-83.203602,42.428857,1
3694,-83.203585,42.39884,1
3695,-83.203546,42.383602,1
3696,-83.2035222536,42.3801966952,1
3697,-83.203518,42.415876,1
3698,-83.2035159,42.409277,1
3699,-83.20351,42.409139,1
3700,-83.2034993,42.434571,1
3701,-83.2034958,42.3638031,1
3702,-83.203479,42.442043,1
3703,-83.203462,42.359058,3
3704,-83.203456,42.358842,1
3705,-83.203456,42.441495,1
3706,-83.203451,42.4413849,1
3707,-83.203429,42.406949,1
3708,-83.203377,42.39297,1
3709,-83.203351,42.404992,1
3710,-83.203335,42.438578,1
3711,-83.203325,42.438359,1
3712,-83.203282,42.351008,2
3713,-83.2032569,42.421888,1
3714,-83.203254,42.363459,1
3715,-83.203235,42.37549,1
3716,-83.203234,42.390122,1
3717,-83.2032231,42.435907,1
3718,-83.2032052,42.3634646,1
3719,-83.2031829,42.4023732,1
3720,-83.2031427,42.441148,1
3721,-83.203096,42.3614109,1
3722,-83.2030583,42.386716,2
3723,-83.203054,42.419871,3
3724,-83.2030442,42.4384391,1
3725,-83.2029262,42.4014123,1
3726,-83.202923,42.393099,1
3727,-83.202906,42.419874,1
3728,-83.2028307,42.3847379,1
3729,-83.202827,42.3638210099,1
3730,-83.202791,42.343824,2
3731,-83.202784,42.362269,1
3732,-83.2027750159,42.3644091697,1
3733,-83.2027435,42.3604643,1
3734,-83.202717,42.3965828,2
3735,-83.202654,42.407362,1
3736,-83.2026481,42.3989643,1
3737,-83.2026395,42.3642124099,1
3738,-83.202614,42.406258,1
3739,-83.202605,42.405983,3
3740,-83.202591,42.4400630001,1
3741,-83.2025869,42.4303841,1
3742,-83.2025735,42.3427826,1
3743,-83.2025659,42.3425905,1
3744,-83.202561,42.342015,1
3745,-83.202558,42.439253,1
3746,-83.2025214,42.378004,1
3747,-83.202511,42.438266,2
3748,-83.2025021687,42.4001444503,1
3749,-83.202494,42.386368,1
3750,-83.2024617,42.3991423,1
3751,-83.2024355,42.3991404,1
3752,-83.2024268,42.3466015,1
3753,-83.202425,42.400087,1
3754,-83.2024228,42.3598077,1
3755,-83.2023997,42.3601222099,1
3756,-83.2023978,42.3466201,1
3757,-83.2023957,42.4341204,2
3758,-83.2023849487,42.3431510925,1
3759,-83.2023821,42.3435862,1
3760,-83.202372,42.383508,1
3761,-83.2023620605,42.3441314697,1
3762,-83.2023478,42.3993092,1
3763,-83.202339,42.366642,1
3764,-83.2023239136,42.3623466492,1
3765,-83.202321,42.397539,1
3766,-83.202313073,42.3992605625,1
3767,-83.2022929,42.3465555,1
3768,-83.2022877149,42.3458033149,1
3769,-83.202255249,42.3705825806,1
3770,-83.2022433,42.3991587,1
3771,-83.2022399902,42.3456192017,1
3772,-83.202231,42.349412,1
3773,-83.2022247314,42.3707008362,1
3774,-83.202178,42.3480149,1
3775,-83.202177,42.410021,1
3776,-83.2021484375,42.3675384521,1
3777,-83.202141,42.3627640099,1
3778,-83.202125,42.3621670099,1
3779,-83.202094,42.389143,1
3780,-83.202087,42.407924,1
3781,-83.202074,42.407375,1
3782,-83.20207,42.3606070099,1
3783,-83.2020497847,42.3374521173,1
3784,-83.20204,42.427758,1
3785,-83.20202,42.4058599,1
3786,-83.202008,42.440035,1
3787,-83.202007,42.405448,1
3788,-83.202003479,42.3919639587,1
3789,-83.201994,42.426613,1
3790,-83.201974,42.385838,2
3791,-83.201962,42.438939,1
3792,-83.201952,42.43872,1
3793,-83.201942,42.421356,1
3794,-83.2019181,42.3846864,1
3795,-83.201917,42.384505,1
3796,-83.2019083,42.384648,1
3797,-83.2019081,42.4104951,1
3798,-83.2019017943,42.4438286836,1
3799,-83.201894,42.40045,1
3800,-83.201882,42.43734,1
3801,-83.201871,42.399817,1
3802,-83.2018541,42.3847027,1
3803,-83.2018285,42.4082584,1
3804,-83.201791,42.39786,1
3805,-83.2017551735,42.4419113988,1
3806,-83.201755,42.397037,1
3807,-83.201748,42.433597,2
3808,-83.2017211914,42.3604545593,1
3809,-83.2017059326,42.3631973267,1
3810,-83.2017055,42.3908594,1
3811,-83.201702,42.432616,1
3812,-83.201697,42.33728,1
3813,-83.2016906738,42.3628120422,1
3814,-83.201687,42.349815,1
3815,-83.2016831,42.3929751,1
3816,-83.201683,42.418888,3
3817,-83.2016726,42.3902004,1
3818,-83.2016639,42.349335,1
3819,-83.2016421854,42.3747149535,1
3820,-83.2016296,42.3891438,1
3821,-83.2016295,42.4198207,1
3822,-83.2015696,42.3847081,1
3823,-83.2015583098,42.4292485492,1
3824,-83.201499,42.419142,1
3825,-83.201486,42.345527,1
3826,-83.2014087,42.3623348099,1
3827,-83.2014022,42.3622055099,4
3828,-83.2013953,42.3893052,2
3829,-83.2013939,42.410262,1
3830,-83.2013879,42.3619236099,1
3831,-83.2013864,42.3887771,1
3832,-83.2013629,42.3601456182,1
3833,-83.2013294,42.3602278099,1
3834,-83.2013258,42.4159145,1
3835,-83.201306,42.430395,1
3836,-83.2012822,42.3698775,1
3837,-83.2012706,42.4211347,1
3838,-83.2012557983,42.3593063354,1
3839,-83.201247,42.369709,1
3840,-83.2012139,42.384407,1
3841,-83.201183,42.383639,1
3842,-83.201163056,42.4432787592,1
3843,-83.2011531,42.3697235,1
3844,-83.2011221,42.3432275,1
3845,-83.2011168,42.3697006,1
3846,-83.201115,42.336739,1
3847,-83.2011039577,42.3700913408,1
3848,-83.2011,42.3700778,1
3849,-83.2010819,42.4211113,2
3850,-83.201063,42.43744,1
3851,-83.2010574341,42.3409156799,1
3852,-83.2010374,42.4293408,1
3853,-83.2010352,42.3694912,1
3854,-83.2010186359,42.443180915,1
3855,-83.201013,42.437881,1
3856,-83.2010126,42.3694891,1
3857,-83.2010028076,42.443107285,1
3858,-83.200997,42.34946,1
3859,-83.200996,42.389165,2
3860,-83.2009903,42.369555,1
3861,-83.200985,42.36217,1
3862,-83.200984,42.414935,1
3863,-83.2009626,42.3693796,1
3864,-83.20094,42.408912,1
3865,-83.2009391,42.3693614,1
3866,-83.2009048462,42.3632659912,1
3867,-83.2008897,42.3694149,1
3868,-83.2008726,42.3692237,1
3869,-83.200867,42.3801429,1
3870,-83.2008621,42.3693701,1
3871,-83.2008574,42.3694315,1
3872,-83.2008508521,42.3715402625,1
3873,-83.2008507,42.3695599,1
3874,-83.2008479,42.397263,1
3875,-83.2008309,42.3933743,1
3876,-83.2008281254,42.3625480041,1
3877,-83.2007868,42.3674137,1
3878,-83.200703,42.407817,2
3879,-83.200641,42.341852,1
3880,-83.2006133,42.3915709,1
3881,-83.20057,42.426084,1
3882,-83.20052,42.338795,1
3883,-83.200517,42.367347,1
3884,-83.2004989,42.402168,1
3885,-83.2004718,42.4069896,1
3886,-83.2004511,42.3849056,1
3887,-83.200295,42.3970709,1
3888,-83.2002838,42.4211572,3
3889,-83.2002231,42.345239,1
3890,-83.2001351,42.3483201,1
3891,-83.200076,42.392051,1
3892,-83.2000483614,42.4307372917,1
3893,-83.200042,42.411516,1
3894,-83.2000374,42.3410889,1
3895,-83.200037,42.3854309,1
3896,-83.200012,42.367914,1
3897,-83.2000109,42.4339954,1
3898,-83.199984,42.383882,1
3899,-83.1999682,42.3503084,1
3900,-83.1999671,42.3390444,1
3901,-83.1999588013,42.4018783569,1
3902,-83.1999435425,42.3707809448,1
3903,-83.1999386,42.3382482,1
3904,-83.1998317,42.3962771,1
3905,-83.19982,42.360226,1
3906,-83.199802,42.350243,1
3907,-83.1997995,42.3412404,1
3908,-83.1997571437,42.4308612841,1
3909,-83.199697,42.348092,1
3910,-83.199686,42.444655,1
3911,-83.199663,42.347328,1
3912,-83.19966,42.401034,1
3913,-83.199655,42.400882,1
3914,-83.1996209,42.391834,1
3915,-83.1995745,42.3912431,1
3916,-83.1995693335,42.4244373465,1
3917,-83.1995479,42.385986,1
3918,-83.199528,42.413898,1
3919,-83.1995216,42.3901137,1
3920,-83.199483,42.38422,3
3921,-83.199479,42.384111,1
3922,-83.1994493,42.3886164,1
3923,-83.1994409,42.431798,2
3924,-83.1994355,42.4194656,1
3925,-83.199392,42.341485,1
3926,-83.1993841,42.3653371,1
3927,-83.199378,42.341125,1
3928,-83.199283,42.427959,1
3929,-83.1992721558,42.3422355652,1
3930,-83.199259,42.40632,2
3931,-83.1992549,42.4061809,1
3932,-83.1992379,42.405632,1
3933,-83.199233,42.337465,1
3934,-83.199189,42.431353,1
3935,-83.199175,42.348836,1
3936,-83.1991633,42.3491948,1
3937,-83.1991074,42.4356378,1
3938,-83.1991033,42.4355137,1
3939,-83.199063,42.422221,2
3940,-83.1990129,42.3991029,1
3941,-83.198961,42.364858,1
3942,-83.1989569,42.364734,1
3943,-83.198893,42.363127,1
3944,-83.1988842,42.4357825001,1
3945,-83.19888,42.342644,1
3946,-83.19888,42.388641,1
3947,-83.198875,42.432808,2
3948,-83.1988609,42.342163,1
3949,-83.1988372,42.428997,1
3950,-83.198811,42.340915,1
3951,-83.1988,42.384677,1
3952,-83.198733,42.338918,1
3953,-83.1987283,42.4261955,2
3954,-83.1986836,42.4304586,1
3955,-83.1986521,42.3422891,1
3956,-83.1986423,42.3848254,2
3957,-83.1986288,42.3992993,1
3958,-83.1985621,42.3875172,2
3959,-83.1985434,42.3865431,1
3960,-83.1985266,42.3407706,1
3961,-83.1984943,42.3668356099,1
3962,-83.1984786987,42.400894165,1
3963,-83.1984559,42.347668,1
3964,-83.198439541,42.3823364999,1
3965,-83.198438,42.376,1
3966,-83.1984376,42.4187315,1
3967,-83.1983837,42.3926847,1
3968,-83.1983229,42.3652948,1
3969,-83.198318,42.415397,1
3970,-83.1983163,42.4404222,1
3971,-83.1983057,42.3926483,2
3972,-83.1983017,42.4149626,1
3973,-83.198276,42.344492,1
3974,-83.19825,42.413547,1
3975,-83.1982269287,42.415561676,1
3976,-83.198221,42.3633717,1
3977,-83.198216,42.412773,1
3978,-83.19821,42.412663,1
3979,-83.198188,42.429021,1
3980,-83.1981707,42.3607505,1
3981,-83.198143,42.4157286,1
3982,-83.198132,42.368226,1
3983,-83.1980786,42.409633,1
3984,-83.1980748,42.3833299,1
3985,-83.198018,42.350187,1
3986,-83.1979855,42.429131,1
3987,-83.197971,42.3492,1
3988,-83.19796,42.34898,1
3989,-83.1979496095,42.4136230206,1
3990,-83.1979481,42.4194423,2
3991,-83.1979293823,42.4430541992,1
3992,-83.197912,42.404788,1
3993,-83.1978905,42.4102518,1
3994,-83.197867,42.364533,1
3995,-83.1978650697,42.3811384151,1
3996,-83.1978643,42.3816861,1
3997,-83.197854,42.346693,1
3998,-83.197832,42.362758,1
3999,-83.1978296008,42.3811451847,1
4000,-83.197822,42.36247,1
4001,-83.1978139,42.362278,1
4002,-83.1977938,42.4089127,1
4003,-83.197749,42.400469,1
4004,-83.1977409,42.355003,1
4005,-83.197717,42.3602610099,1
4006,-83.197714,42.399675,1
4007,-83.1976907,42.4135763,1
4008,-83.197672,42.4048296,1
4009,-83.197643,42.415419,1
4010,-83.197638,42.415306,1
4011,-83.197629,42.415087,1
4012,-83.197625,42.414977,1
4013,-83.197612,42.414648,1
4014,-83.19761,42.341706,1
4015,-83.1976085,42.4033283,1
4016,-83.197581,42.413922,1
4017,-83.1975742,42.3619929,2
4018,-83.197571,42.413674,1
4019,-83.197526,42.395454,1
4020,-83.197522,42.412461,1
4021,-83.197518,42.412351,1
4022,-83.1974897,42.36105,1
4023,-83.1974834,42.3656266,1
4024,-83.197452,42.410776,1
4025,-83.197452,42.410776,1
4026,-83.1974485,42.3702065,1
4027,-83.197447,42.410652,1
4028,-83.197447,42.410652,1
4029,-83.197412,42.409869,1
4030,-83.1974053,42.431153,1
4031,-83.197403,42.409649,1
4032,-83.197388,42.409303,1
4033,-83.1973859,42.4243427,1
4034,-83.1973537,42.4286707,1
4035,-83.197351,42.358179,1
4036,-83.197325,42.3971564,1
4037,-83.19728,42.348743,1
4038,-83.197224,42.405034,2
4039,-83.1971921,42.336444,1
4040,-83.197191,42.346808,1
4041,-83.1971868,42.3891191,2
4042,-83.197168,42.415554,1
4043,-83.1971512,42.4015534,4
4044,-83.197142,42.386163,1
4045,-83.1971377,42.3804587,1
4046,-83.197131,42.360665,1
4047,-83.197121,42.3856139,1
4048,-83.197121,42.38561391,1
4049,-83.1971075,42.360537,1
4050,-83.197025,42.434358,4
4051,-83.196924,42.432394,1
4052,-83.196893,42.431684,1
4053,-83.1968909,42.4412231,1
4054,-83.196878,42.367523,1
4055,-83.196853,42.4083309,1
4056,-83.196849,42.408221,2
4057,-83.196849,42.408221,1
4058,-83.196823,42.395473,1
4059,-83.196819,42.395371,1
4060,-83.196808,42.4279129,1
4061,-83.196788,42.427337,1
4062,-83.196763,42.42673,1
4063,-83.196762,42.405642,1
4064,-83.196752,42.336661,1
4065,-83.1967369,42.374402,2
4066,-83.196712,42.425223,1
4067,-83.1967087,42.4033534,1
4068,-83.1967029,42.3737436,1
4069,-83.1966083,42.3557669,1
4070,-83.196566,42.3899789,1
4071,-83.196554,42.408827,1
4072,-83.19651,42.434494,2
4073,-83.196442,42.432518,1
4074,-83.196439,42.367306,1
4075,-83.196433,42.438774,1
4076,-83.19636,42.385199,1
4077,-83.1963182,42.3689062,1
4078,-83.196314,42.3918501,1
4079,-83.1963037,42.3685019,1
4080,-83.196295,42.363275,1
4081,-83.1962728,42.3436788,2
4082,-83.1962721,42.3436515,6
4083,-83.196259,42.362315,1
4084,-83.1962552,42.4270177,1
4085,-83.1962443,42.432925,1
4086,-83.196176,42.360022,1
4087,-83.1961579,42.3920322,1
4088,-83.1961494,42.392037,1
4089,-83.1961377,42.3600852,1
4090,-83.1961342,42.4290544,1
4091,-83.196129,42.39153,1
4092,-83.1960905,42.3682884,1
4093,-83.1960830688,42.3601646423,1
4094,-83.196069,42.373655,1
4095,-83.1960156,42.4401414,1
4096,-83.1960117,42.3538633,1
4097,-83.195987,42.407936,1
4098,-83.1959823,42.3639536,1
4099,-83.195979,42.407717,1
4100,-83.1959277,42.4405246,1
4101,-83.19591,42.436369,1
4102,-83.1958949,42.390097,1
4103,-83.1958882,42.4405755,1
4104,-83.195876,42.368301,2
4105,-83.19585,42.4070288,1
4106,-83.1957881,42.3527038,1
4107,-83.195777,42.414558,1
4108,-83.195775,42.4385655,1
4109,-83.1957614422,42.4413314413,1
4110,-83.195741,42.401133,1
4111,-83.195714,42.3636539,1
4112,-83.195707,42.400372,1
4113,-83.195662,42.4412298,2
4114,-83.1956503,42.3744292,1
4115,-83.195611,42.416154,1
4116,-83.19556427,42.378780365,1
4117,-83.1955262,42.408705,1
4118,-83.1954957,42.4383551,1
4119,-83.195445,42.406239,1
4120,-83.1954352265,42.3606101555,1
4121,-83.195428,42.422891,1
4122,-83.195409,42.4111859,1
4123,-83.1953946,42.3743014,1
4124,-83.1952557,42.370255,1
4125,-83.1952029,42.3618561,1
4126,-83.195188,42.35301,2
4127,-83.195058,42.396578,1
4128,-83.195051,42.396448,1
4129,-83.195046,42.425521,1
4130,-83.195034,42.3750829,1
4131,-83.195018,42.412438,1
4132,-83.195007,42.35739,1
4133,-83.194981,42.411572,1
4134,-83.1949469,42.3838928,1
4135,-83.1949284,42.4317489,1
4136,-83.194878,42.385673,1
4137,-83.194857,42.4255596,1
4138,-83.1948213,42.3968044,1
4139,-83.1948181,42.4305605,1
4140,-83.194801,42.408724,2
4141,-83.194789,42.4251389,1
4142,-83.194774,42.382577,1
4143,-83.194763,42.4371859,1
4144,-83.194734,42.436748,1
4145,-83.19472,42.436527,1
4146,-83.1947138,42.3943783,1
4147,-83.1947129,42.390433,1
4148,-83.194701,42.390124,1
4149,-83.1947,42.405121,1
4150,-83.194697,42.390021,1
4151,-83.194674,42.40446,2
4152,-83.194597,42.434315,1
4153,-83.1945952,42.4146512,1
4154,-83.194566,42.433728,1
4155,-83.19454,42.433267,1
4156,-83.194498,42.432496,1
4157,-83.194449,42.371837,1
4158,-83.194408,42.3978589,1
4159,-83.194365,42.356926,1
4160,-83.1941606,42.370274,1
4161,-83.1940757648,42.3631835438,1
4162,-83.194062,42.359947,1
4163,-83.194055,42.359755,1
4164,-83.194051,42.440047,1
4165,-83.194025,42.4002709,1
4166,-83.19401,42.3999359,1
4167,-83.193975,42.432657,1
4168,-83.193931,42.413984,3
4169,-83.193892,42.431259,1
4170,-83.193861,42.3540162,1
4171,-83.1938565,42.3530794,1
4172,-83.19375,42.380379,1
4173,-83.193747,42.369891,1
4174,-83.193695,42.392542,2
4175,-83.1936721802,42.403049469,1
4176,-83.1935882568,42.38685607,1
4177,-83.193566,42.362918,1
4178,-83.193528,42.401904,1
4179,-83.193497,42.4268,1
4180,-83.193495,42.361128,1
4181,-83.193455,42.414461,1
4182,-83.193416,42.3591,1
4183,-83.1933402,42.4436887,1
4184,-83.193336,42.412246,1
4185,-83.1933279,42.43485,1
4186,-83.193266,42.397834,1
4187,-83.193261,42.401913,1
4188,-83.1932476,42.4323981,1
4189,-83.193242,42.3557,1
4190,-83.193201,42.383789,1
4191,-83.193124,42.431444,1
4192,-83.1931221,42.4134623,1
4193,-83.19309,42.392941,1
4194,-83.193079,42.392653,1
4195,-83.193048,42.391885,1
4196,-83.193035,42.380134,1
4197,-83.1929067,42.3654623,1
4198,-83.1929059,42.389695,1
4199,-83.192892,42.4368626,1
4200,-83.1928889,42.4354060001,1
4201,-83.1928884,42.4044731,1
4202,-83.192874,42.357151,1
4203,-83.192863,42.397053,1
4204,-83.1928024292,42.359462738,1
4205,-83.192792,42.3733,1
4206,-83.19276,42.4296862,2
4207,-83.1927485,42.3980425,1
4208,-83.192746,42.414661,1
4209,-83.1927209,42.3582303,1
4210,-83.19272,42.4283562,1
4211,-83.192699,42.4278328,2
4212,-83.192687,42.353952,1
4213,-83.192648,42.391895,1
4214,-83.19264,42.391703,1
4215,-83.1926359,42.391607,1
4216,-83.192633,42.4311409,1
4217,-83.19263,42.3956483,1
4218,-83.1925909,42.380846,1
4219,-83.192563,42.367335,1
4220,-83.192543,42.366842,1
4221,-83.1925416,42.3994798,1
4222,-83.192539,42.366743,1
4223,-83.192525,42.410051,1
4224,-83.192521,42.423578,1
4225,-83.192517,42.364784,1
4226,-83.1924905,42.3919627,1
4227,-83.192448,42.362008,1
4228,-83.192437,42.375701,2
4229,-83.192419,42.351192,1
4230,-83.192408,42.406895,1
4231,-83.192397,42.399099,1
4232,-83.192393,42.398984,1
4233,-83.192379,42.43885,1
4234,-83.1923474,42.4306456001,1
4235,-83.1923370361,42.4315032959,1
4236,-83.192274,42.437031,1
4237,-83.192211,42.402612,2
4238,-83.1921686,42.4141058,1
4239,-83.192108,42.434846,1
4240,-83.192091,42.434581,2
4241,-83.192082,42.354444,1
4242,-83.192081,42.43442,1
4243,-83.192058,42.4116754,1
4244,-83.192047,42.353751,1
4245,-83.1920132,42.4139179,1
4246,-83.1919453,42.414236,1
4247,-83.1919296,42.4086227,1
4248,-83.1919209,42.4083359,3
4249,-83.1918976,42.407763,1
4250,-83.1918759,42.359612,1
4251,-83.191873,42.359516,1
4252,-83.1918592,42.4067198,1
4253,-83.191834,42.3959924,1
4254,-83.1918148,42.3993762,1
4255,-83.191753,42.3936454,1
4256,-83.1916937,42.4224755,1
4257,-83.1916428,42.4386366,1
4258,-83.19163,42.402409,1
4259,-83.1916046143,42.40791321,1
4260,-83.191596,42.3642198,1
4261,-83.1915846,42.4379219,1
4262,-83.191579,42.4135585,1
4263,-83.191538,42.383316,1
4264,-83.191486,42.367595,1
4265,-83.191468,42.414398,1
4266,-83.1914662,42.4198342,1
4267,-83.191434,42.38032591,1
4268,-83.191432,42.366093,1
4269,-83.1913989,42.4009387,1
4270,-83.1913916,42.401612,1
4271,-83.191378,42.412342,1
4272,-83.1913615,42.3759556,1
4273,-83.1913587,42.3758459,1
4274,-83.191233,42.358508,1
4275,-83.191134,42.39212,1
4276,-83.1911302,42.3707225,1
4277,-83.191092,42.43836,1
4278,-83.1910919,42.3749214,1
4279,-83.191085,42.43824,1
4280,-83.1910845,42.369338,1
4281,-83.191052,42.425268,1
4282,-83.191034,42.435634,2
4283,-83.191014,42.367362,1
4284,-83.190979,42.3528499,1
4285,-83.190979,42.399026,1
4286,-83.190969,42.352631,1
4287,-83.1909255981,42.3685035706,1
4288,-83.190922,42.415235,1
4289,-83.190907,42.414906,1
4290,-83.190845,42.413519,1
4291,-83.1908374,42.3688167,2
4292,-83.1908307,42.399386,2
4293,-83.190825,42.413039,1
4294,-83.190813,42.412751,1
4295,-83.1907319,42.4109995,1
4296,-83.1906225,42.4431529,1
4297,-83.190566,42.372274,1
4298,-83.190536,42.425416,1
4299,-83.190527,42.371268,1
4300,-83.1905052,42.4405498,1
4301,-83.19045,42.404479,1
4302,-83.1904368,42.4353846,1
4303,-83.190434,42.368468,1
4304,-83.1904127,42.4337356,1
4305,-83.1903976,42.4090212,1
4306,-83.1903617,42.3525904,1
4307,-83.1903156465,42.3823517725,1
4308,-83.190294,42.3874489,1
4309,-83.190284,42.364388,3
4310,-83.190234,42.415488,1
4311,-83.1901929,42.431488,1
4312,-83.190179,42.374029,1
4313,-83.190174,42.392726,2
4314,-83.190146,42.413446,1
4315,-83.190134,42.413158,1
4316,-83.190101,42.429439,1
4317,-83.190009,42.385169,1
4318,-83.189958,42.439801,1
4319,-83.1899262965,42.4343685629,1
4320,-83.189911,42.372777,1
4321,-83.189899,42.396812,1
4322,-83.189888,42.382557,1
4323,-83.189876,42.428919,1
4324,-83.189846,42.364177,1
4325,-83.189825,42.395092,1
4326,-83.1897965,42.3728954,1
4327,-83.1897831,42.3982583,3
4328,-83.189781,42.3936009,1
4329,-83.189686,42.386497,1
4330,-83.1896809,42.3599559,1
4331,-83.18965,42.355582,1
4332,-83.1896488,42.4201439,1
4333,-83.189628,42.3945115,1
4334,-83.1896234,42.4064385,1
4335,-83.1896008,42.4194431,1
4336,-83.189596,42.4409079,1
4337,-83.1895866,42.418118,1
4338,-83.1895667,42.3640783,1
4339,-83.189566,42.4164662,1
4340,-83.189537,42.373605,1
4341,-83.189508,42.43126,1
4342,-83.189496,42.381906,1
4343,-83.18946,42.371729,1
4344,-83.189417,42.370522,1
4345,-83.1893691,42.3855538,1
4346,-83.189369,42.42596,1
4347,-83.189344,42.425027,1
4348,-83.189338,42.424876,1
4349,-83.1893149,42.424225,1
4350,-83.189301,42.420421,1
4351,-83.1892700195,42.3787841797,1
4352,-83.1892419,42.42165,1
4353,-83.189228,42.421953,1
4354,-83.1892166138,42.378780365,1
4355,-83.189178,42.40331,1
4356,-83.189166,42.392175,1
4357,-83.1891405111,42.4177810463,1
4358,-83.189071,42.356371,1
4359,-83.1890578,42.4053196,1
4360,-83.1889683,42.4161677,1
4361,-83.188909,42.412045,1
4362,-83.188908,42.353003,1
4363,-83.188908,42.38390601,1
4364,-83.1889066,42.4343996,1
4365,-83.1888628,42.3955962,1
4366,-83.1888361,42.3728047,1
4367,-83.1888361,42.3728522572,1
4368,-83.188831673,42.4004647594,1
4369,-83.188822,42.422948,1
4370,-83.188765,42.364091,1
4371,-83.188751,42.363759,1
4372,-83.18871,42.407766,1
4373,-83.188709,42.418976,1
4374,-83.1887016,42.4271653,1
4375,-83.1886559,42.3680461,1
4376,-83.1886520386,42.3791694641,1
4377,-83.1886291504,42.3792114258,1
4378,-83.188605,42.360175,1
4379,-83.1885824,42.3941717,1
4380,-83.188576,42.404655,1
4381,-83.1885644,42.4146857,1
4382,-83.1885071,42.4032849,1
4383,-83.1884937,42.4129552,1
4384,-83.188371,42.352089,2
4385,-83.1883476,42.4018526,1
4386,-83.1883129,42.440457,1
4387,-83.1883099,42.3873576,1
4388,-83.188294,42.369832,1
4389,-83.1882519,42.3800114,1
4390,-83.188231,42.368186,1
4391,-83.188199,42.406356,1
4392,-83.1881949,42.406261,1
4393,-83.1881732196,42.328683945,1
4394,-83.1881484985,42.3796653748,1
4395,-83.1881329,42.405131,5
4396,-83.188127,42.3935,1
4397,-83.1881266,42.3763991,1
4398,-83.1881066,42.3759407,1
4399,-83.188101,42.392828,1
4400,-83.188085,42.419206,1
4401,-83.188083,42.3753913,2
4402,-83.1880631,42.4011741,1
4403,-83.188049,42.391498,1
4404,-83.1880432,42.4050635,1
4405,-83.1879639,42.359991,1
4406,-83.187951,42.359696,1
4407,-83.187931,42.399758,1
4408,-83.187927,42.384183,3
4409,-83.187918,42.383945,1
4410,-83.1879063,42.376459,1
4411,-83.187897,42.415137,2
4412,-83.187843,42.355726,1
4413,-83.1878171,42.4295944,1
4414,-83.187808,42.429143,1
4415,-83.187774,42.395901,1
4416,-83.187742,42.425493,1
4417,-83.1877389,42.395023,2
4418,-83.1877177,42.4388694,1
4419,-83.1877066,42.3626611,1
4420,-83.187697,42.3525459,1
4421,-83.187697,42.39384,1
4422,-83.187668,42.351914,1
4423,-83.187664,42.351818,2
4424,-83.1876231,42.3983304,1
4425,-83.18761,42.391618,1
4426,-83.187578,42.4404759,1
4427,-83.187549,42.418443,1
4428,-83.1875466,42.394582,1
4429,-83.1875443,42.4235648,1
4430,-83.187461853,42.4350280762,1
4431,-83.1874151,42.4271569,1
4432,-83.1873786,42.3865432,1
4433,-83.1873331,42.3938032,1
4434,-83.187322,42.373468,1
4435,-83.187302,42.354472,1
4436,-83.187273,42.373116,1
4437,-83.1872719,42.353752,1
4438,-83.1872381,42.3583535,6
4439,-83.18722,42.443604,2
4440,-83.187175,42.398623,1
4441,-83.187128,42.36819,1
4442,-83.1871231,42.4415871,1
4443,-83.187099,42.396781,1
4444,-83.187091,42.396562,1
4445,-83.187088,42.4408511,1
4446,-83.1870859,42.3964519,1
4447,-83.187074,42.39614,1
4448,-83.1870638,42.441625,1
4449,-83.187061,42.3662629,2
4450,-83.187027,42.427078,1
4451,-83.187019,42.394714,1
4452,-83.186998,42.425861,2
4453,-83.186993,42.386699,1
4454,-83.1869852,42.3532328,1
4455,-83.186956,42.37686,2
4456,-83.186916,42.40395,1
4457,-83.186846,42.374466,1
4458,-83.186813,42.400958,2
4459,-83.1868003,42.3665669,1
4460,-83.1867727,42.3666155,1
4461,-83.186746,42.383406,1
4462,-83.186645,42.396897,1
4463,-83.186637,42.368987,1
4464,-83.18662,42.355181,1
4465,-83.186551,42.428025,1
4466,-83.186549,42.427084,1
4467,-83.186539,42.353434,2
4468,-83.186527,42.443482,1
4469,-83.186516,42.443246,1
4470,-83.1865119,42.3933279,1
4471,-83.186489,42.424332,1
4472,-83.186435,42.385885,1
4473,-83.186424,42.390852,1
4474,-83.18642,42.390755,1
4475,-83.186415,42.3906459,1
4476,-83.1864125,42.4127182,1
4477,-83.1864124,42.4382101,1
4478,-83.18639,42.384568,1
4479,-83.186364,42.389439,1
4480,-83.1863581,42.429053,1
4481,-83.186344,42.3680912,1
4482,-83.1863133,42.4272499,2
4483,-83.1862943,42.417168,1
4484,-83.186294,42.358668,1
4485,-83.186234,42.414214,2
4486,-83.186227,42.40403,1
