address,date,type,lat,long
3121  WABASH,6/18/15,Dismantle,42.3375341,-83.0787302
21630  JASON,6/17/15,Dismantle,42.386721,-83.253801
7733  MACK,6/17/15,Dismantle,42.3664266,-83.00816800000003
3337  GRATIOT,6/17/15,Dismantle,42.359549,-83.0277569
8727  FENKELL,6/17/15,Dismantle,42.402313,-83.15682799999998
11100  CONNER,6/17/15,Dismantle,42.4071989,-82.99983569999998
3182  SUPERIOR,6/17/15,Dismantle,42.362063,-83.03028499999998
1964 E GRAND BLVD,6/17/15,Dismantle,42.33669099999999,-83.034081
9569  ARCHDALE,6/16/15,Dismantle,42.36616970000001,-83.21573570000002
16939  WINSTON,6/16/15,Dismantle,42.4137815,-83.28390490000002
7233  CAHALAN,6/16/15,Dismantle,42.310043,-83.119232
532  OAKWOOD,6/16/15,Dismantle,42.289288,-83.149057
6060 W VERNOR,6/16/15,Dismantle,42.331441999999996,-83.11733199999998
344  BAYSIDE,6/16/15,Dismantle,42.289213399999994,-83.1460019
16611  MEYERS,6/15/15,Dismantle,42.4136072,-83.17019690000002
16831 W GRAND RIVER,6/12/15,Dismantle,42.3978445,-83.2115733
10407  WHITTIER,6/12/15,Dismantle,42.415655799999996,-82.9507859
9403  MT ELLIOTT,6/12/15,Dismantle,43.1265825,-83.7070327
6101 E MCNICHOLS,6/12/15,Dismantle,42.3308727,-83.1170916
4383  SPRINGLE,6/12/15,Dismantle,42.38760449999999,-82.96676889999998
4152  SPRINGLE,6/12/15,Dismantle,42.385649,-82.964765
19344 CUMBERLAND,4/15/15,DISM,42.4340809,-83.1208132
2500 CLIFFORD,4/14/15,DISM,42.33961,-83.05648199999997
5743 W GRAND RIVER,4/14/15,DISM,42.3306203,-83.11393620000003
124 HENRY,4/14/15,DISM,42.339835,-83.05595090000001
42 HENRY,4/14/15,DISM,42.3405429,-83.05429699999998
17926 WOODWARD,4/14/15,DISM,42.4232232,-83.10838650000002
15744 LIVERNOIS,4/14/15,DISM,42.406984,-83.13994799999998
16100 W MCNICHOLS,4/14/15,DISM,42.3953619,-83.20506230000002
12528 VISGER,4/14/15,DISM,42.26775900000001,-83.1601847
10287 W FORT,4/14/15,DISM,42.5808506,-83.43972600000002
1001 E MCNICHOLS,4/14/15,DISM,42.3331396,-83.0443176
2601 PARK,4/14/15,DISM,42.3406738,-83.0561771
2607 - 11 PARK,4/14/15,DISM,42.331117600000006,-83.082093
66 SIBLEY,4/14/15,DISM,42.341078,-83.0554329
11301 SORRENTO,4/14/15,DISM,42.3708739,-83.17207049999998
3703 JEFFRIES,4/14/15,DISM,42.33752570000001,-83.0923301
7302 WHEELER,4/10/15,DISM,42.343458,-83.14171800000003
16921 W EIGHT MILE,4/10/15,DISM,42.39794029999999,-83.2120302
16901 W EIGHT MILE,4/10/15,DISM,42.39792620000001,-83.211995
17420 DWYER,4/10/15,DISM,42.422032,-83.04046699999998
672 E WOODBRIDGE,4/10/15,DISM,42.33165899999999,-83.0566788
673 FRANKLIN,4/10/15,DISM,42.330936,-83.0361176
2540 PARK,4/9/15,DISM,42.340546,-83.055286
2540 PARK,4/9/15,DISM,42.340546,-83.055286
265 RIOPELLE,4/9/15,DISM,42.333513,-83.03012199999998
8253 STOUT,4/9/15,DISM,42.352849600000006,-83.23966429999999
6401 RUSSELL,4/7/15,DISM,42.37283,-83.05833299999998
2577 STAIR,4/6/15,DISM,42.3161506,-83.1242072
2652 NORMAN,4/2/15,DISM,42.314468299999994,-83.1319163
1788 LIVERNOIS,4/2/15,DISM,42.314931,-83.1089439
314 ENGLEWOOD,4/2/15,DISM,42.393534,-83.082566
4026 CENTRAL,4/2/15,DISM,42.325480999999996,-83.13313199999997
8338 W GRAND RIVER,4/1/15,DISM,42.3303818,-83.1450338
3901- 11 BEAUBIEN,3/31/15,DISM,42.367593400000004,-83.06447279999998
19301 BILTMORE,3/26/15,DISM,42.432155200000004,-83.21213730000002
19373 FENMORE,3/26/15,DISM,42.433421,-83.2186645
19727 RUTHERFORD,3/26/15,DISM,42.4361323,-83.20573499999998
20209 FORRER,3/26/15,DISM,42.4413839,-83.2034333
9666 BALFOUR,3/26/15,DISM,42.41043,-82.951427
1786 HELEN,3/26/15,DISM,42.354386,-83.007772
15870 LAWTON,3/26/15,DISM,42.4089162,-83.12948630000002
2522 CHICAGO,3/23/15,DISM,42.3772189,-83.110247
4779 CHOPIN,3/19/15,DISM,42.332116,-83.13428
2211 ALGONQUIN,3/18/15,DISM,42.375831,-82.96042790000001
2916 COCHRANE,3/18/15,DISM,42.33768900000001,-83.07252
1824 SPRUCE,3/18/15,DISM,42.33551,-83.07342
1830 ASH,3/18/15,DISM,42.3391815,-83.07558540000002
4810 ANDERDON,3/18/15,DISM,42.38968970000001,-82.9702128
7626 W VERNOR,3/17/15,DISM,42.5795494,-83.43342109999998
15301 E WARREN,3/16/15,DISM,42.33142700000001,-83.0457538
5045 CONCORD,3/12/15,DISM,42.372825899999995,-83.02303559999999
5840 W WARREN,3/11/15,DISM,42.331575,-83.115083
12333 GRATIOT,3/11/15,DISM,42.416483899999996,-82.990276
2647 ALTER,3/11/15,DISM,42.3840716,-82.94586
1544 ALTER,3/11/15,DISM,42.3789528,-82.9417775
7339 E JEFFERSON,3/11/15,DISM,42.330896,-83.13395190000001
7349- 7355 E JEFFERSON,3/11/15,DISM,42.3309249,-83.1343042
2652 ALTER,3/11/15,DISM,42.384299,-82.945336
8522 W GRAND RIVER,3/11/15,DISM,42.33009439999999,-83.14694089999998
701 E MARGARET,3/10/15,DISM,42.3315061,-83.0563268
17929 MACK,3/10/15,DISM,42.404354999999995,-82.91663570000001
745 E ROBINWOOD,3/10/15,DISM,42.331658600000004,-83.05674090000002
4829 COMMONWEALTH,3/6/15,DISM,42.35096799999999,-83.07983999999998
4007 W VERNOR,3/5/15,DISM,42.3310222,-83.0998513
8529 OAKLAND,3/5/15,DISM,42.3818224,-83.07005240000002
4001 W VERNOR,3/5/15,DISM,42.57734139999999,-83.43187420000002
6927 GRATIOT,3/5/15,DISM,42.37153500000001,-83.019953
5636 E MCNICHOLS,3/5/15,DISM,42.33144050000001,-83.1121928
15750 LIVERNOIS,3/5/15,DISM,42.40708,-83.13995190000001
5612 E MCNICHOLS,3/4/15,DISM,42.36469040000001,-83.02405449999998
7501 W. WARREN,3/4/15,DISM,42.3308829,-83.1355191
622 HELEN,3/4/15,DISM,42.34861179999999,-83.0039651
350 PARKVIEW,3/2/15,DISM,42.3557119,-82.980958
1445 CHICAGO,2/25/15,DISM,42.381394,-83.096598
14216 LORETTO,2/25/15,DISM,42.419964799999995,-82.9770581
12220 PIERSON,2/25/15,DISM,42.376708,-83.244632
12143 PATTON,2/25/15,DISM,42.376073,-83.2428011
2922 LESLIE,2/25/15,DISM,42.3883156,-83.12284149999998
4289 ALLENDALE,2/25/15,DISM,42.3573968,-83.1156905
12253 HEYDEN,2/25/15,DISM,42.377132399999994,-83.23915749999998
12108 PATTON,2/25/15,DISM,42.37563,-83.242082
12077 HEYDEN,2/25/15,DISM,42.3751696,-83.23916240000001
12127 PATTON,2/25/15,DISM,42.3758434,-83.2428011
12150 BURT RD,2/25/15,DISM,42.37616879999999,-83.245834
20687 PATTON CT,2/25/15,DISM,42.3726534,-83.243533
12134 PIERSON,2/25/15,DISM,42.37595200000001,-83.244614
12218 PIERSON,2/25/15,DISM,42.376622999999995,-83.244629
12223 VAUGHAN,2/25/15,DISM,42.37674570000001,-83.23799129999998
11639 HEYDEN,2/25/15,DISM,42.372560299999996,-83.2390369
15400 WESTBROOK,2/23/15,DISM,42.402406,-83.2502035
4229 FISCHER,2/23/15,DISM,42.3739301,-83.00262719999998
20441 WINSTON,2/23/15,DISM,42.4286861,-83.28418420000001
4698 MANISTIQUE,2/23/15,DISM,42.39452,-82.954368
9257 APPOLINE,2/23/15,DISM,42.3632195,-83.1693176
9112 CHEYENNE,2/23/15,DISM,42.3611398,-83.17358829999998
9003 STOUT,2/23/15,DISM,42.3593688,-83.23987340000002
8311 PLAINVIEW,2/23/15,DISM,42.35374970000001,-83.23481240000002
8246 STAHELIN,2/23/15,DISM,42.35301920000001,-83.2243962
8200 FAUST,2/23/15,DISM,42.3525026,-83.22084009999998
8099 STOUT,2/23/15,DISM,42.3517395,-83.23966429999999
7600 PATTON,2/23/15,DISM,42.3468543,-83.2412118
7441 ASHTON,2/23/15,DISM,42.346794700000004,-83.21753489999998
14220 EVERGREEN,2/23/15,DISM,42.390411799999995,-83.23668420000001
13500 FAUST,2/23/15,DISM,42.3843991,-83.22184419999998
2504 EDSEL,2/23/15,DISM,42.2707292,-83.15867390000003
21422 PEMBROKE,2/23/15,DISM,42.436749,-83.25416700000002
19734 CHAPEL,2/23/15,DISM,42.4352372,-83.2545943
19515 AVON,2/23/15,DISM,42.4351391,-83.22703179999998
17609 PATTON,2/23/15,DISM,42.4205903,-83.2453941
17134 EVERGREEN,2/23/15,DISM,42.415833899999996,-83.237737
16716 DOLPHIN,2/23/15,DISM,42.4115825,-83.2592775
16208 BENTLER,2/23/15,DISM,42.409219,-83.25181490000001
5287 WAYBURN,2/23/15,DISM,42.400054,-82.955715
9238 YORKSHIRE,2/23/15,DISM,42.4157649,-82.94325529999998
5603 MARYLAND,2/23/15,DISM,42.4022833,-82.95580840000002
4844 RADNOR,2/23/15,DISM,42.4092217,-82.91744240000001
4825 LODEWYCK,2/23/15,DISM,42.408060000000006,-82.91967009999998
4675 BEACONSFIELD,2/23/15,DISM,42.39634,-82.948464
4330 MARYLAND,2/23/15,DISM,42.39352179999999,-82.94921049999998
18600 KINGSVILLE,2/23/15,DISM,42.435063,-82.95011099999998
11121 ROXBURY,2/23/15,DISM,42.4209109,-82.95002699999998
10844 MCKINNEY,2/23/15,DISM,42.42165960000001,-82.94185809999998
8026- 30 E FOREST,2/23/15,DISM,42.446813399999996,-83.2797772
4802 BALDWIN,2/23/15,DISM,42.37453199999999,-83.0138489
4703 HURLBUT,2/23/15,DISM,42.3801557,-82.9941408
4525 CRANE,2/23/15,DISM,42.37585900000001,-83.002791
4442 LEMAY,2/23/15,DISM,42.3821439,-82.985587
4415 SHERIDAN,2/23/15,DISM,42.370414399999994,-83.0144323
3906 LILLIBRIDGE,2/23/15,DISM,42.379636,-82.98142399999998
3900 GARLAND,2/23/15,DISM,42.377673,-82.988987
3733 CADILLAC,2/23/15,DISM,42.373926000000004,-82.991451
3703 BALDWIN,2/23/15,DISM,42.367229200000004,-83.00978119999998
3509 ROHNS,2/23/15,DISM,42.369764,-82.996707
2250 BEWICK,2/23/15,DISM,42.367562899999996,-82.983233
15497 DACOSTA,2/23/15,DISM,42.3507125,-83.2578398
14565 LAMPHERE,2/23/15,DISM,42.3939904,-83.2618698
1994 GLYNN COURT,2/3/15,DISM,42.381710999999996,-83.10513
9202 LONGWORTH,2/3/15,DISM,42.301931,-83.13355200000002
8046 WITT,2/3/15,DISM,42.3011274,-83.121679
9666 BALFOUR,2/3/15,DISM,42.41043,-82.951427
13019 PROMENADE,2/3/15,DISM,42.41155699999999,-82.978359
11125 CORBETT,2/3/15,DISM,42.40108,-82.992222
13107 MAINE,2/3/15,DISM,42.410099,-83.06897699999998
19321 GREELEY,2/3/15,DISM,42.4353843,-83.08800040000001
15865 MANNING,2/3/15,DISM,42.441253,-82.95695599999998
14416 TACOMA,2/3/15,DISM,42.441472,-82.97512640000002
19997 PELKEY,2/3/15,DISM,42.4438407,-82.9869678
7330 MERKEL,2/3/15,DISM,42.3972625,-83.0255778
20160 IRVINGTON,2/3/15,DISM,42.443124,-83.09794000000002
12941 ASBURY PARK,2/3/15,DISM,42.384223999999996,-83.207911
15791 STEEL,2/3/15,DISM,42.40744189999999,-83.1719554
12091 LANSDOWNE,2/3/15,DISM,42.427835200000004,-82.95030279999997
5710 WAYBURN,2/3/15,DISM,42.402619,-82.95660500000002
11040- 2 GLENFIELD,2/3/15,DISM,42.4138876,-82.98369659999999
7511 MICHIGAN,2/3/15,DISM,42.3308665,-83.1357515
5127 - 29 TRUMBULL,2/3/15,DISM,42.358090600000004,-83.06510920000002
7515 MICHIGAN,2/3/15,DISM,42.33086220000001,-83.13581239999998
282 IRON,2/3/15,DISM,42.3430033,-83.00776929999998
18897 ANGLIN,2/3/15,DISM,42.431847999999995,-83.075121
3272- 74 CLAIRMOUNT,2/3/15,DISM,42.3827044,-83.0821338
2346 RICHTON,2/3/15,DISM,42.387515,-83.11314469999998
20136 KEATING,2/3/15,DISM,42.44278900000001,-83.10011399999998
2342 CORTLAND,2/3/15,DISM,42.388261799999995,-83.11348000000002
19330 KEATING,2/3/15,DISM,42.43539500000001,-83.09987199999998
19221 HAWTHORNE,2/3/15,DISM,42.434301700000006,-83.0928502
19208 IRVINGTON,2/3/15,DISM,42.43401000000001,-83.09765
19127 RIOPELLE,2/3/15,DISM,42.43325640000001,-83.08682189999998
18074 MARX,2/3/15,DISM,42.426331,-83.083327
9798 KENSINGTON AVE,2/3/15,DISM,42.41582800000001,-82.94567099999998
13800 E STATE FAIR,2/3/15,DISM,42.33142700000001,-83.0457538
12256 STOUT,2/3/15,DISM,42.37724179999999,-83.23991529999998
3014 KENDALL,2/3/15,DISM,42.3963284,-83.12998909999997
4618 PACIFIC,2/3/15,DISM,42.357076,-83.12036100000002
6349 LINSDALE,2/3/15,DISM,42.356143599999996,-83.13928929999999
12108 STOEPEL,2/3/15,DISM,42.3777232,-83.1399177
6140 15TH,2/3/15,DISM,42.359640999999996,-83.094104
508 HAGUE,2/3/15,DISM,42.3809468,-83.07273409999998
19228 HAVANA,2/3/15,DISM,42.43409399999999,-83.10985699999998
14918 TROESTER,2/3/15,DISM,42.426139899999995,-82.96776799999998
19447 CHAREST,2/3/15,DISM,42.43765519999999,-83.0717277
14866 LINNHURST,2/3/15,DISM,42.431275899999996,-82.968813
13145 FLANDERS,2/3/15,DISM,42.417415999999996,-82.979546
15392 STANSBURY,1/28/15,DISM,42.403678899999996,-83.181955
17128 SALEM,1/28/15,DISM,42.414806,-83.2848618
6520 STERLING,1/27/15,DISM,42.364936,-83.08506109999998
1430 FERRY PARK,1/27/15,DISM,42.364577000000004,-83.08602990000001
1506 FERRY PARK,1/27/15,DISM,42.36412199999999,-83.087244
6218 AVERY,1/27/15,DISM,42.3627744,-83.0872831
1422 FERRY PARK,1/27/15,DISM,42.36457470000001,-83.08588909999997
14901 E JEFFERSON,1/22/15,DISM,42.33142700000001,-83.0457538
14917 E JEFFERSON,1/22/15,DISM,42.33142700000001,-83.0457538
44 W NEVADA,1/22/15,DISM,42.3319511,-83.04817790000001
7544 W WARREN,1/20/15,DISM,42.3313467,-83.1364825
11200 E WARREN,1/20/15,DISM,42.33142700000001,-83.0457538
8539 W GRAND RIVER,1/20/15,DISM,42.3298255,-83.1468052
12572 W GRAND RIVER,1/20/15,DISM,42.4261028,-82.89735909999997
5844 BAKER,1/15/15,DISM,42.3160545,-83.1041341
5793 CRANE,1/15/15,DISM,42.3850111,-83.0093433
3426 BUCHANAN,1/15/15,DISM,42.341232299999994,-83.09751159999998
3600 WAYBURN,1/14/15,DISM,42.388912,-82.947243
7101 PARKWOOD,1/14/15,DISM,42.32785399999999,-83.129426
4346 PACIFIC,1/13/15,DISM,42.35820800000001,-83.117378
12211 ROSEMARY,1/12/15,DISM,42.41038349999999,-82.98784959999998
11708 MAIDEN,1/12/15,DISM,42.400799,-82.988925
12714 HAMPSHIRE,1/12/15,DISM,42.402713399999996,-82.97621819999998
11044- 46 GLENFIELD,1/12/15,DISM,42.4138876,-82.98369659999999
12090 CHELSEA,1/12/15,DISM,42.405793,-82.986694
12245 CHELSEA,1/12/15,DISM,42.407016,-82.984943
12797 MAIDEN,1/12/15,DISM,42.405625,-82.976333
13014 EVANSTON,1/12/15,DISM,42.40274,-82.97313299999998
13024 LONGVIEW,1/12/15,DISM,42.4083352,-82.97626020000001
13053 CORBETT,1/12/15,DISM,42.407090999999994,-82.97479799999998
12700 LONGVIEW,1/12/15,DISM,42.407264399999995,-82.97936770000003
13061 MAIDEN,1/12/15,DISM,42.406356,-82.974203
14255 HAMPSHIRE,1/12/15,DISM,42.40585799999999,-82.96718299999998
14490 GLENFIELD,1/12/15,DISM,42.418056,-82.970984
14518 PROMENADE,1/12/15,DISM,42.4136727,-82.96794489999998
5450 HOLCOMB,1/12/15,DISM,42.384495,-83.005127
5461 SHERIDAN,1/12/15,DISM,42.378239799999996,-83.01966359999999
5556 PENNSYLVANIA,1/12/15,DISM,42.3864262,-83.0008337
6114 BURNS,1/12/15,DISM,42.387620399999996,-83.01324659999999
12296 LONGVIEW,1/12/15,DISM,42.405817,-82.983149
12805 KELLY RD,1/9/15,DISM,42.424991,-82.960791
9626 KERCHEVAL,1/9/15,DISM,42.363791,-82.985559
11401 WAYBURN,1/9/15,DISM,42.421995,-82.953391
12809 KELLY RD,1/9/15,DISM,42.425087,-82.960674
20740 W SEVEN MILE,1/5/15,DISM,42.4121078,-83.2459652
4889 OPAL,1/5/15,DISM,42.411037,-82.913842
4900 CANYON,1/5/15,DISM,42.410917,-82.91434
11822 LONGVIEW,12/19/14,DISM,42.403949,-82.98858299999998
13639 LINWOOD,12/19/14,DISM,42.39434,-83.12317499999997
14475 GLENFIELD,12/19/14,DISM,42.418360899999996,-82.97147269999998
488 WARING,12/19/14,DISM,42.2872665,-83.14724799999998
239 HEIDT,12/19/14,DISM,42.292561,-83.145639
11732 WARD,12/19/14,DISM,42.3750511,-83.17266719999998
5571- 73 ALLENDALE,12/18/14,DISM,42.3555385,-83.121071
5102 -04 OREGON,12/18/14,DISM,42.331466999999996,-83.10939019999998
9669 - 71 MARTINDALE,12/18/14,DISM,42.392581,-83.00558829999999
4377 PACIFIC,12/18/14,DISM,42.3576402,-83.1176705
4033 BURLINGAME,12/18/14,DISM,42.37755,-83.12666
4014- 16 ELMHURST,12/18/14,DISM,42.3943373,-83.09026709999998
12257 WASHBURN,12/18/14,DISM,42.37939470000001,-83.1601891
12065 INDIANA,12/18/14,DISM,42.3783284,-83.15691919999998
11803 OTSEGO,12/18/14,DISM,42.37798660000001,-83.1309108
11695 CASCADE,12/18/14,DISM,42.376334,-83.1337099
10050 AURORA,12/18/14,DISM,42.3722179,-83.159482
14923 MADDELEIN,12/18/14,DISM,42.436459,-82.968002
14915 LIBERAL,12/18/14,DISM,42.440343,-82.968301
14875 SARATOGA,12/18/14,DISM,42.433202,-82.96874100000002
14824 MADDELEIN,12/18/14,DISM,42.435882899999996,-82.96909000000002
14800 SPRING GARDEN,12/18/14,DISM,42.42778320000001,-82.9699608
14535 ROSSINI DRIVE,12/18/14,DISM,42.443647,-82.97291899999998
14522 FORDHAM,12/18/14,DISM,42.434164,-82.972763
12911 NASHVILLE,12/18/14,DISM,42.4234737,-82.9906626
14453 CEDARGROVE,12/18/14,DISM,42.425711,-82.97381700000003
12760 DRESDEN,12/18/14,DISM,42.420446999999996,-82.996926
12730 GREINER,12/18/14,DISM,42.42721299999999,-82.993751
14444 ROSSINI DRIVE,12/18/14,DISM,42.443084999999996,-82.97453700000001
12707 STRASBURG,12/18/14,DISM,42.420751700000004,-82.9967382
20505 WALTHAM,12/18/14,DISM,42.4475101,-82.9957426
12637 WESTPHALIA,12/18/14,DISM,42.423437,-82.991428
20019 ALCOY,12/18/14,DISM,42.4442546,-82.9893611
18919 STRASBURG,12/18/14,DISM,42.43313999999999,-82.9987652
12043 SANFORD,12/18/14,DISM,42.413993,-82.99409899999998
17338 BRADFORD,12/18/14,DISM,42.424159,-83.00014300000002
17238 HAMBURG,12/18/14,DISM,42.4246028,-82.99662420000001
17215 ALCOY,12/18/14,DISM,42.4273776,-82.98826940000002
12316 FLANDERS,12/18/14,DISM,42.4139484,-82.9880175
17168 GITRE,12/18/14,DISM,42.4260641,-82.98990690000002
12551 FLANDERS,12/18/14,DISM,42.414963,-82.986537
16000 NOVARA,12/18/14,DISM,42.438926,-82.955556
12001 E STATE FAIR,12/18/14,DISM,42.33142700000001,-83.0457538
11550 MINDEN,12/18/14,DISM,42.41484699999999,-83.000489
15832 EASTBURN,12/18/14,DISM,42.445336,-82.957688
11431 FINDLAY,12/18/14,DISM,42.413075899999995,-83.00184999999998
14229 SPRING GARDEN,12/18/14,DISM,42.428187,-82.976452
14358 MADDELEIN,12/18/14,DISM,42.435709,-82.97572199999998
13820 GLENWOOD,12/18/14,DISM,42.430356,-82.981945
13335 JANE,12/18/14,DISM,42.418709,-82.979199
8778 MACKINAW,12/18/14,DISM,42.364842700000004,-83.12290829999998
8881 HARTWELL,12/18/14,DISM,42.359873,-83.176525
9944 APPOLINE,12/18/14,DISM,42.3692454,-83.16898259999998
15510 PARK GROVE,12/18/14,DISM,42.4299612,-82.96063659999999
9686- 88 BROADSTREET,12/18/14,DISM,42.3768561,-83.1324631
9207 MONICA,12/18/14,DISM,42.363747,-83.1410068
8601 NORTHLAWN,12/18/14,DISM,42.358134,-83.152188
8068 CENTRAL,12/18/14,DISM,42.3530114,-83.145782
5591 S MARTINDALE,12/18/14,DISM,42.2676929,-83.50480999999998
14006 MAYFIELD,12/18/14,DISM,42.421964,-82.980299
5505 GREENWAY,12/18/14,DISM,42.36291260000001,-83.1360218
5186 WEBB,12/18/14,DISM,42.374629,-83.13765699999998
5109 S CLARENDON,12/18/14,DISM,42.268567,-83.5046751
14208 FORDHAM,12/18/14,DISM,42.434115399999996,-82.97695019999998
14268 PARK GROVE,12/18/14,DISM,42.429550899999995,-82.97577299999998
14202 SPRING GARDEN,12/18/14,DISM,42.4276302,-82.97680609999998
15603 CORAM,12/18/14,DISM,42.4384375,-82.9605526
13938 YOUNG,12/18/14,DISM,42.423563,-82.98151999999997
13358 ROCHELLE,12/18/14,DISM,42.422755,-82.982463
15819 RUTHERFORD,12/16/14,DISM,42.4071536,-83.20455279999999
3525 CRANE,12/15/14,DISM,42.369700099999996,-82.9978836
3546 BENITEAU,12/15/14,DISM,42.377788,-82.97867699999998
1200 HELEN,12/8/14,DISM,42.350875,-83.00546899999998
1500 E WOODBRIDGE,12/8/14,DISM,42.3314178,-83.06701120000002
14170 LAMPHERE,12/8/14,DISM,42.3892795,-83.2611172
8032 W JEFFERSON,12/5/14,DISM,42.3311844,-83.1418635
14128 APPOLINE,12/4/14,DISM,42.39056,-83.1697363
11340 CHEYENNE,12/4/14,DISM,42.3714173,-83.17396509999998
14524 LAUDER,12/4/14,DISM,42.3949252,-83.19037519999998
11409 ASBURY PARK,12/4/14,DISM,42.37160979999999,-83.2074507
11709 MONTROSE,12/4/14,DISM,42.374128799999994,-83.20025279999999
11739 SORRENTO,12/4/14,DISM,42.375176700000004,-83.1722066
14879 APPOLINE,12/4/14,DISM,42.39882739999999,-83.17049000000002
12250 MANSFIELD,12/4/14,DISM,42.3777634,-83.2034752
12267 ASBURY PARK,12/4/14,DISM,42.3779352,-83.20765990000002
12746 COYLE,12/4/14,DISM,42.382018,-83.19330509999998
12834 STRATHMOOR,12/4/14,DISM,42.38340600000001,-83.186746
12845 STRATHMOOR,12/4/14,DISM,42.383505,-83.187529
12903 ROBSON,12/4/14,DISM,42.3838169,-83.1926773
15721 CHEYENNE,12/4/14,DISM,42.4061479,-83.175263
9661 GRANDMONT,12/4/14,DISM,42.3674964,-83.20971039999998
6929 DONALD PL,12/3/14,DISM,42.350745,-83.0061939
287 LUTHER,12/3/14,DISM,42.291571999999995,-83.14600999999998
245 COLONIAL,12/3/14,DISM,42.291111,-83.144813
14477 FORDHAM,12/3/14,DISM,42.43456,-82.97362600000002
13190 MORAN,12/3/14,DISM,42.414238,-83.061329
980 ANNIN,12/3/14,DISM,42.436384999999994,-83.11375090000001
260 SCHWEITZER PL,12/1/14,DISM,42.320765,-83.221914
8043 E GRIXDALE,11/26/14,DISM,42.3745573,-83.07661170000002
14810 PARK GROVE,11/26/14,DISM,42.429706,-82.96981699999998
14944 EASTBURN,11/26/14,DISM,42.44510200000001,-82.967952
3921 NEFF,11/26/14,DISM,42.39997460000001,-82.91996429999998
19320 CHARLESTON,11/25/14,DISM,42.434589,-83.106932
2257 GARLAND,11/25/14,DISM,42.36775859999999,-82.9827258
3453 BEWICK,11/24/14,DISM,42.372853000000006,-82.987864
17630 W WARREN,11/24/14,DISM,42.420921,-83.10688619999998
9403 SCHILLER,11/24/14,DISM,42.371595,-82.991372
3897 CHALMERS,11/21/14,DISM,42.387578999999995,-82.954033
5778 BEWICK,11/21/14,DISM,42.39055400000001,-82.99906399999998
5395 BEWICK,11/21/14,DISM,42.387968,-82.99802100000002
2507 BEWICK,11/21/14,DISM,42.36783459999999,-82.98428059999998
4664 - 66 BEACONSFIELD,11/21/14,DISM,42.2761114,-83.23037839999998
12554 WILFRED,11/21/14,DISM,42.4138503,-82.98579219999998
19160 VERONA,11/21/14,DISM,42.435935,-82.98133899999998
15668 NOVARA,11/21/14,DISM,42.43887700000001,-82.959296
12024 METTETAL,11/21/14,DISM,42.37507,-83.205626
16200 LIBERAL,11/21/14,DISM,42.439882,-82.95317299999998
14827 LANNETTE,11/21/14,DISM,42.41769499999999,-82.9678349
12648 KILBOURNE,11/21/14,DISM,42.4126075,-82.98299140000002
12033 KILBOURNE,11/21/14,DISM,42.410534999999996,-82.990838
12280 PROMENADE,11/21/14,DISM,42.40874729999999,-82.9854065
9354 LAUDER,11/21/14,DISM,42.3641051,-83.1893288
9394 WINTHROP,11/21/14,DISM,42.364883,-83.19788
8525 LAUDER,11/21/14,DISM,42.35636359999999,-83.18978919999998
16226 CARLISLE,11/21/14,DISM,42.449011299999995,-82.95299140000002
4835 NEWPORT,11/21/14,DISM,42.3934224,-82.9607078
5803 MARYLAND,11/21/14,DISM,42.4038861,-82.9568938
4019 HARDING,11/21/14,DISM,42.3798014,-82.9884873
3755 HARDING,11/21/14,DISM,42.3765925,-82.9862268
4766 - 68 GARLAND,11/21/14,DISM,42.3314979,-83.108092
6350 FARNSWORTH,11/21/14,DISM,42.372031,-83.027447
4648 FAIRVIEW,11/21/14,DISM,42.385129,-82.98619699999998
18480 FILER,11/20/14,DISM,42.4298779,-83.03737530000002
13422 CHELSEA,11/20/14,DISM,42.410891,-82.97243859999998
8212 MARLOWE,11/13/14,DISM,42.35385900000001,-83.187761
9344 LITTLEFIELD,11/13/14,DISM,42.3643959,-83.17492800000002
9156 WARD,11/13/14,DISM,42.3617702,-83.17244740000002
9116 APPOLINE,11/13/14,DISM,42.361321999999994,-83.168577
19717 FAIRPORT,11/13/14,DISM,42.4407722,-82.9917542
8779 LONGWORTH,11/13/14,DISM,42.30294050000001,-83.130031
2383 OAKDALE,11/13/14,DISM,42.3094293,-83.1353934
2387 -2389 OAKDALE,11/13/14,DISM,42.331353899999996,-83.07872119999998
2395 OAKDALE,11/13/14,DISM,42.309621,-83.135442
2401 OAKDALE,11/13/14,DISM,42.309692999999996,-83.13549599999997
2407 OAKDALE,11/13/14,DISM,42.3097956,-83.13559240000002
5405 LIVERNOIS,11/12/14,DISM,42.339276,-83.12662399999998
8041 ALPINE,11/12/14,DISM,42.352570799999995,-83.1473736
14701 KERCHEVAL,11/12/14,DISM,42.380059,-82.94488799999998
12150 FIELDING,11/6/14,DISM,42.37620099999999,-83.24090799999998
3445- 47 CRANE,11/5/14,DISM,42.3766264,-83.0030462
2429 MAXWELL,11/5/14,DISM,42.361529,-82.99992999999998
9358 MARIETTA,11/5/14,DISM,42.369003899999996,-82.99038890000001
9383 -85 JAMESON,11/5/14,DISM,42.2951229,-83.1303858
3121- 23 HOLCOMB,11/5/14,DISM,42.73516009999999,-83.42243289999998
3103 HOLCOMB,11/5/14,DISM,42.3682495,-82.99416640000003
9337- 39 ST. PAUL,11/5/14,DISM,42.2963874,-83.20479240000002
9391 SCHILLER,11/5/14,DISM,42.371517,-82.991568
